breakdown_row_id,dataset_type,timestamp_hour,date,hour_of_day,user_id,campaign_id,campaign_name,ad_set_id,ad_set_name,ad_id,ad_name,product_flavor,placement,device,geography,age_band,gender,audience_type,season,impressions,clicks,link_clicks,landing_page_views,sessions,bounce_rate,avg_session_duration,add_to_cart,initiate_checkout,checkout_completion,purchases,conversions,conversion_rate,spend,revenue
BR_A00081,active,2026-03-01 08:00:00,2026-03-01,8,USER_A00081,CAMP_META_ACTIVE_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Feed,mobile,Nevada,35-44,female,interest_based,spring,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.89,0.0
BR_A00082,active,2026-03-01 09:00:00,2026-03-01,9,USER_A00082,CAMP_META_ACTIVE_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Feed,desktop,California,25-34,male,lookalike,spring,6,3,2,2,2,0.0,60.3,0,0,0,0,0,0.0,3.51,0.0
BR_A00083,active,2026-03-01 09:00:00,2026-03-01,9,USER_A00083,CAMP_META_ACTIVE_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Facebook Reels,mobile,California,25-34,female,prospecting,spring,3,2,1,1,1,0.97,141.9,1,1,1,1,1,1.0,3.12,11.02
BR_A00084,active,2026-03-01 09:00:00,2026-03-01,9,USER_A00084,CAMP_META_ACTIVE_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Feed,mobile,California,18-24,male,retargeting,spring,4,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.57,0.0
BR_A00085,active,2026-03-01 09:00:00,2026-03-01,9,USER_A00085,CAMP_META_ACTIVE_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Facebook Reels,desktop,Arizona,35-44,female,website_visitors,spring,6,3,3,2,2,0.98,40.9,0,0,0,0,0,0.0,2.2,0.0
BR_A00086,active,2026-03-01 09:00:00,2026-03-01,9,USER_A00086,CAMP_META_ACTIVE_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Facebook Feed,mobile,Nevada,35-44,male,interest_based,spring,6,3,2,1,1,0.0,151.0,0,0,0,0,0,0.0,1.43,0.0
BR_A00087,active,2026-03-01 09:00:00,2026-03-01,9,USER_A00087,CAMP_META_ACTIVE_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Feed,mobile,Arizona,18-24,female,interest_based,spring,3,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,2.24,0.0
BR_A00088,active,2026-03-01 09:00:00,2026-03-01,9,USER_A00088,CAMP_META_ACTIVE_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Stories,mobile,California,18-24,female,retargeting,spring,4,2,2,1,1,0.0,165.0,0,0,0,0,0,0.0,0.37,0.0
BR_A00089,active,2026-03-01 09:00:00,2026-03-01,9,USER_A00089,CAMP_META_ACTIVE_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Facebook Reels,desktop,Arizona,35-44,female,interest_based,spring,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.34,0.0
BR_A00090,active,2026-03-01 09:00:00,2026-03-01,9,USER_A00090,CAMP_META_ACTIVE_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Facebook Feed,desktop,Nevada,45-54,male,lookalike,spring,4,2,2,2,2,0.99,133.8,0,0,0,0,0,0.0,0.87,0.0
BR_A00091,active,2026-03-01 10:00:00,2026-03-01,10,USER_A00091,CAMP_META_ACTIVE_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Facebook Reels,mobile,California,25-34,female,prospecting,spring,8,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.44,0.0
BR_A00092,active,2026-03-01 10:00:00,2026-03-01,10,USER_A00092,CAMP_META_ACTIVE_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Facebook Feed,desktop,Arizona,35-44,male,interest_based,spring,2,2,2,1,1,1.0,131.4,0,0,0,0,0,0.0,2.65,0.0
BR_A00093,active,2026-03-01 10:00:00,2026-03-01,10,USER_A00093,CAMP_META_ACTIVE_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Facebook Reels,mobile,Nevada,35-44,male,interest_based,spring,2,2,2,2,2,0.98,11.4,0,0,0,0,0,0.0,2.32,0.0
BR_A00094,active,2026-03-01 10:00:00,2026-03-01,10,USER_A00094,CAMP_META_ACTIVE_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Facebook Reels,mobile,Arizona,25-34,male,retargeting,spring,3,3,2,1,1,0.0,88.8,0,0,0,0,0,0.0,1.31,0.0
BR_A00095,active,2026-03-01 10:00:00,2026-03-01,10,USER_A00095,CAMP_META_ACTIVE_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Facebook Feed,desktop,California,25-34,male,interest_based,spring,3,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.57,0.0
BR_A00096,active,2026-03-01 10:00:00,2026-03-01,10,USER_A00096,CAMP_META_ACTIVE_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Facebook Reels,mobile,Texas,35-44,male,prospecting,spring,4,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,3.52,0.0
BR_A00097,active,2026-03-01 10:00:00,2026-03-01,10,USER_A00097,CAMP_META_ACTIVE_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Facebook Feed,desktop,Texas,25-34,female,interest_based,spring,3,3,3,3,3,1.0,107.2,1,1,1,1,1,0.3333,1.35,9.37
BR_A00098,active,2026-03-01 10:00:00,2026-03-01,10,USER_A00098,CAMP_META_ACTIVE_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Stories,mobile,California,35-44,male,prospecting,spring,2,2,1,1,1,0.0,160.9,0,0,0,0,0,0.0,3.04,0.0
BR_A00099,active,2026-03-01 10:00:00,2026-03-01,10,USER_A00099,CAMP_META_ACTIVE_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Stories,desktop,Arizona,18-24,male,lookalike,spring,6,2,2,1,1,0.0,57.7,0,0,0,0,0,0.0,0.34,0.0
BR_A00100,active,2026-03-01 11:00:00,2026-03-01,11,USER_A00100,CAMP_META_ACTIVE_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Stories,desktop,California,45-54,male,interest_based,spring,5,1,1,1,1,0.0,59.3,0,0,0,0,0,0.0,0.37,0.0
BR_A00101,active,2026-03-01 11:00:00,2026-03-01,11,USER_A00101,CAMP_META_ACTIVE_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Stories,desktop,Arizona,25-34,male,lookalike,spring,3,2,1,1,1,0.0,112.8,1,1,1,1,1,1.0,1.43,9.77
BR_A00102,active,2026-03-01 11:00:00,2026-03-01,11,USER_A00102,CAMP_META_ACTIVE_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Stories,mobile,Texas,35-44,male,retargeting,spring,4,2,2,2,2,0.0,153.2,0,0,0,0,0,0.0,4.89,0.0
BR_A00103,active,2026-03-01 11:00:00,2026-03-01,11,USER_A00103,CAMP_META_ACTIVE_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Stories,mobile,Nevada,25-34,female,interest_based,spring,5,3,2,2,2,0.0,30.5,0,0,0,0,0,0.0,0.74,0.0
BR_A00104,active,2026-03-01 11:00:00,2026-03-01,11,USER_A00104,CAMP_META_ACTIVE_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Stories,mobile,Nevada,45-54,female,retargeting,spring,5,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,3.8,0.0
BR_A00105,active,2026-03-01 11:00:00,2026-03-01,11,USER_A00105,CAMP_META_ACTIVE_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Stories,desktop,Texas,25-34,male,website_visitors,spring,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,3.14,0.0
BR_A00106,active,2026-03-01 11:00:00,2026-03-01,11,USER_A00106,CAMP_META_ACTIVE_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Feed,desktop,Nevada,25-34,male,interest_based,spring,3,2,1,0,0,0.0,0.0,0,0,0,0,0,0.0,2.85,0.0
BR_A00107,active,2026-03-01 11:00:00,2026-03-01,11,USER_A00107,CAMP_META_ACTIVE_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Feed,mobile,Texas,35-44,male,prospecting,spring,1,1,1,0,0,0.0,0.0,0,0,0,0,0,0.0,2.83,0.0
BR_A00108,active,2026-03-01 11:00:00,2026-03-01,11,USER_A00108,CAMP_META_ACTIVE_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Facebook Feed,mobile,California,18-24,male,website_visitors,spring,3,2,1,1,1,0.0,28.0,0,0,0,0,0,0.0,0.99,0.0
BR_A00109,active,2026-03-01 12:00:00,2026-03-01,12,USER_A00109,CAMP_META_ACTIVE_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Feed,mobile,Arizona,45-54,male,prospecting,spring,3,2,1,0,0,0.0,0.0,0,0,0,0,0,0.0,2.44,0.0
BR_A00110,active,2026-03-01 12:00:00,2026-03-01,12,USER_A00110,CAMP_META_ACTIVE_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Feed,mobile,California,25-34,female,website_visitors,spring,3,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.7,0.0
BR_A00111,active,2026-03-01 12:00:00,2026-03-01,12,USER_A00111,CAMP_META_ACTIVE_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Facebook Feed,mobile,California,18-24,male,lookalike,spring,5,2,1,1,1,0.0,31.3,0,0,0,0,0,0.0,0.97,0.0
BR_A00112,active,2026-03-01 12:00:00,2026-03-01,12,USER_A00112,CAMP_META_ACTIVE_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Facebook Feed,mobile,Texas,45-54,male,interest_based,spring,2,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.62,0.0
BR_A00113,active,2026-03-01 12:00:00,2026-03-01,12,USER_A00113,CAMP_META_ACTIVE_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Facebook Feed,desktop,Arizona,25-34,male,retargeting,spring,2,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,2.34,0.0
BR_A00114,active,2026-03-01 12:00:00,2026-03-01,12,USER_A00114,CAMP_META_ACTIVE_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Facebook Reels,desktop,Texas,25-34,male,interest_based,spring,3,3,3,2,2,0.0,122.9,0,0,0,0,0,0.0,2.83,0.0
BR_A00115,active,2026-03-01 12:00:00,2026-03-01,12,USER_A00115,CAMP_META_ACTIVE_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Stories,desktop,Nevada,35-44,female,website_visitors,spring,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,2.06,0.0
BR_A00116,active,2026-03-01 12:00:00,2026-03-01,12,USER_A00116,CAMP_META_ACTIVE_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Stories,desktop,Arizona,18-24,male,website_visitors,spring,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.66,0.0
BR_A00117,active,2026-03-01 12:00:00,2026-03-01,12,USER_A00117,CAMP_META_ACTIVE_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Facebook Feed,mobile,California,25-34,female,prospecting,spring,6,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,2.98,0.0
BR_A00118,active,2026-03-01 13:00:00,2026-03-01,13,USER_A00118,CAMP_META_ACTIVE_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Stories,desktop,California,18-24,male,interest_based,spring,2,1,1,1,1,0.0,115.3,0,0,0,0,0,0.0,2.58,0.0
BR_A00119,active,2026-03-01 13:00:00,2026-03-01,13,USER_A00119,CAMP_META_ACTIVE_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Facebook Reels,mobile,Arizona,18-24,male,interest_based,spring,8,3,3,2,2,0.0,143.0,0,0,0,0,0,0.0,0.46,0.0
BR_A00120,active,2026-03-01 13:00:00,2026-03-01,13,USER_A00120,CAMP_META_ACTIVE_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Feed,mobile,Arizona,25-34,male,retargeting,spring,4,2,1,1,1,0.0,131.7,0,0,0,0,0,0.0,3.32,0.0
BR_A00121,active,2026-03-01 13:00:00,2026-03-01,13,USER_A00121,CAMP_META_ACTIVE_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Stories,mobile,Texas,35-44,male,prospecting,spring,6,3,3,3,3,1.0,22.4,0,0,0,0,0,0.0,3.63,0.0
BR_A00122,active,2026-03-01 13:00:00,2026-03-01,13,USER_A00122,CAMP_META_ACTIVE_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Feed,desktop,Texas,25-34,male,prospecting,spring,5,3,3,2,2,1.0,170.9,0,0,0,0,0,0.0,1.16,0.0
BR_A00123,active,2026-03-01 13:00:00,2026-03-01,13,USER_A00123,CAMP_META_ACTIVE_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Stories,desktop,Texas,18-24,male,retargeting,spring,4,3,3,3,3,0.0,132.4,0,0,0,0,0,0.0,3.66,0.0
BR_A00124,active,2026-03-01 13:00:00,2026-03-01,13,USER_A00124,CAMP_META_ACTIVE_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Facebook Reels,mobile,Nevada,18-24,male,website_visitors,spring,4,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,3.14,0.0
BR_A00125,active,2026-03-01 13:00:00,2026-03-01,13,USER_A00125,CAMP_META_ACTIVE_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Stories,desktop,Arizona,25-34,male,website_visitors,spring,2,1,1,0,0,0.0,0.0,0,0,0,0,0,0.0,3.46,0.0
BR_A00126,active,2026-03-01 13:00:00,2026-03-01,13,USER_A00126,CAMP_META_ACTIVE_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Facebook Feed,desktop,Texas,45-54,male,website_visitors,spring,4,1,1,0,0,0.0,0.0,0,0,0,0,0,0.0,2.56,0.0
BR_A00127,active,2026-03-01 14:00:00,2026-03-01,14,USER_A00127,CAMP_META_ACTIVE_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Facebook Feed,desktop,Texas,35-44,male,website_visitors,spring,3,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,2.79,0.0
BR_A00128,active,2026-03-01 14:00:00,2026-03-01,14,USER_A00128,CAMP_META_ACTIVE_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Stories,mobile,Arizona,45-54,female,prospecting,spring,3,2,1,0,0,0.0,0.0,0,0,0,0,0,0.0,3.5,0.0
BR_A00129,active,2026-03-01 14:00:00,2026-03-01,14,USER_A00129,CAMP_META_ACTIVE_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Stories,desktop,Texas,35-44,male,website_visitors,spring,5,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,3.16,0.0
BR_A00130,active,2026-03-01 14:00:00,2026-03-01,14,USER_A00130,CAMP_META_ACTIVE_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Facebook Reels,mobile,Arizona,35-44,female,lookalike,spring,2,2,1,0,0,0.0,0.0,0,0,0,0,0,0.0,4.14,0.0
BR_A00131,active,2026-03-01 14:00:00,2026-03-01,14,USER_A00131,CAMP_META_ACTIVE_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Feed,mobile,California,35-44,female,retargeting,spring,6,3,3,3,3,0.0,101.6,1,1,1,1,1,0.3333,3.18,10.64
BR_A00132,active,2026-03-01 14:00:00,2026-03-01,14,USER_A00132,CAMP_META_ACTIVE_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Feed,desktop,California,45-54,male,prospecting,spring,2,1,1,0,0,0.0,0.0,0,0,0,0,0,0.0,1.42,0.0
BR_A00133,active,2026-03-01 14:00:00,2026-03-01,14,USER_A00133,CAMP_META_ACTIVE_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Feed,desktop,Texas,35-44,female,retargeting,spring,6,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,2.42,0.0
BR_A00134,active,2026-03-01 14:00:00,2026-03-01,14,USER_A00134,CAMP_META_ACTIVE_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Stories,mobile,Texas,45-54,female,website_visitors,spring,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.55,0.0
BR_A00135,active,2026-03-01 14:00:00,2026-03-01,14,USER_A00135,CAMP_META_ACTIVE_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Feed,mobile,Nevada,35-44,male,retargeting,spring,3,2,1,1,1,0.0,119.3,0,0,0,0,0,0.0,2.76,0.0
BR_A00136,active,2026-03-01 15:00:00,2026-03-01,15,USER_A00136,CAMP_META_ACTIVE_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Facebook Reels,desktop,Nevada,18-24,male,website_visitors,spring,7,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.89,0.0
BR_A00137,active,2026-03-01 15:00:00,2026-03-01,15,USER_A00137,CAMP_META_ACTIVE_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Facebook Reels,desktop,Texas,35-44,female,retargeting,spring,5,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.54,0.0
BR_A00138,active,2026-03-01 15:00:00,2026-03-01,15,USER_A00138,CAMP_META_ACTIVE_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Facebook Feed,desktop,Texas,25-34,male,prospecting,spring,4,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.2,0.0
BR_A00139,active,2026-03-01 15:00:00,2026-03-01,15,USER_A00139,CAMP_META_ACTIVE_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Facebook Reels,desktop,Arizona,18-24,female,retargeting,spring,3,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,2.94,0.0
BR_A00140,active,2026-03-01 15:00:00,2026-03-01,15,USER_A00140,CAMP_META_ACTIVE_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Stories,desktop,Nevada,18-24,female,prospecting,spring,6,2,1,0,0,0.0,0.0,0,0,0,0,0,0.0,2.53,0.0
BR_A00141,active,2026-03-01 15:00:00,2026-03-01,15,USER_A00141,CAMP_META_ACTIVE_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Feed,desktop,Arizona,35-44,male,website_visitors,spring,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.02,0.0
BR_A00142,active,2026-03-01 15:00:00,2026-03-01,15,USER_A00142,CAMP_META_ACTIVE_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Facebook Feed,desktop,Arizona,45-54,male,interest_based,spring,2,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.31,0.0
BR_A00143,active,2026-03-01 15:00:00,2026-03-01,15,USER_A00143,CAMP_META_ACTIVE_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Facebook Reels,desktop,Texas,45-54,male,interest_based,spring,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,2.13,0.0
BR_A00144,active,2026-03-01 15:00:00,2026-03-01,15,USER_A00144,CAMP_META_ACTIVE_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Feed,desktop,Arizona,35-44,male,retargeting,spring,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,2.87,0.0
BR_A00145,active,2026-03-01 16:00:00,2026-03-01,16,USER_A00145,CAMP_META_ACTIVE_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Facebook Reels,desktop,California,25-34,female,lookalike,spring,1,1,1,1,1,1.0,70.4,0,0,0,0,0,0.0,4.52,0.0
BR_A00146,active,2026-03-01 16:00:00,2026-03-01,16,USER_A00146,CAMP_META_ACTIVE_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Facebook Feed,mobile,Nevada,18-24,female,interest_based,spring,1,1,1,1,1,0.0,116.7,0,0,0,0,0,0.0,0.97,0.0
BR_A00147,active,2026-03-01 16:00:00,2026-03-01,16,USER_A00147,CAMP_META_ACTIVE_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Stories,mobile,Arizona,35-44,female,interest_based,spring,6,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.07,0.0
BR_A00148,active,2026-03-01 16:00:00,2026-03-01,16,USER_A00148,CAMP_META_ACTIVE_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Feed,mobile,Arizona,45-54,female,prospecting,spring,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.72,0.0
BR_A00149,active,2026-03-01 16:00:00,2026-03-01,16,USER_A00149,CAMP_META_ACTIVE_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Stories,desktop,California,25-34,female,prospecting,spring,5,2,2,2,2,1.0,94.9,0,0,0,0,0,0.0,2.88,0.0
BR_A00150,active,2026-03-01 16:00:00,2026-03-01,16,USER_A00150,CAMP_META_ACTIVE_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Facebook Reels,desktop,Arizona,25-34,male,lookalike,spring,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.39,0.0
BR_A00151,active,2026-03-01 16:00:00,2026-03-01,16,USER_A00151,CAMP_META_ACTIVE_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Facebook Reels,mobile,Arizona,25-34,female,interest_based,spring,6,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,2.92,0.0
BR_A00152,active,2026-03-01 16:00:00,2026-03-01,16,USER_A00152,CAMP_META_ACTIVE_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Facebook Reels,desktop,Arizona,18-24,male,lookalike,spring,6,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,3.0,0.0
BR_A00153,active,2026-03-01 16:00:00,2026-03-01,16,USER_A00153,CAMP_META_ACTIVE_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Feed,mobile,Nevada,25-34,female,retargeting,spring,3,1,1,1,1,0.0,109.1,0,0,0,0,0,0.0,4.09,0.0
BR_A00154,active,2026-03-01 17:00:00,2026-03-01,17,USER_A00154,CAMP_META_ACTIVE_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Feed,mobile,Nevada,18-24,female,prospecting,spring,5,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,3.86,0.0
BR_A00155,active,2026-03-01 17:00:00,2026-03-01,17,USER_A00155,CAMP_META_ACTIVE_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Feed,mobile,Arizona,25-34,male,prospecting,spring,7,2,1,0,0,0.0,0.0,0,0,0,0,0,0.0,2.45,0.0
BR_A00156,active,2026-03-01 17:00:00,2026-03-01,17,USER_A00156,CAMP_META_ACTIVE_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Facebook Feed,mobile,Nevada,25-34,male,retargeting,spring,6,1,1,0,0,0.0,0.0,0,0,0,0,0,0.0,4.13,0.0
BR_A00157,active,2026-03-01 17:00:00,2026-03-01,17,USER_A00157,CAMP_META_ACTIVE_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Stories,mobile,Texas,45-54,female,retargeting,spring,2,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,2.81,0.0
BR_A00158,active,2026-03-01 17:00:00,2026-03-01,17,USER_A00158,CAMP_META_ACTIVE_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Stories,mobile,Arizona,25-34,male,prospecting,spring,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.41,0.0
BR_A00159,active,2026-03-01 17:00:00,2026-03-01,17,USER_A00159,CAMP_META_ACTIVE_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Facebook Feed,mobile,Arizona,35-44,female,website_visitors,spring,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,2.19,0.0
BR_A00160,active,2026-03-01 17:00:00,2026-03-01,17,USER_A00160,CAMP_META_ACTIVE_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Facebook Feed,desktop,Arizona,25-34,male,retargeting,spring,3,3,3,2,2,0.0,193.4,0,0,0,0,0,0.0,2.18,0.0
BR_A00161,active,2026-03-01 17:00:00,2026-03-01,17,USER_A00161,CAMP_META_ACTIVE_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Stories,desktop,Texas,25-34,female,retargeting,spring,5,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,3.14,0.0
BR_A00162,active,2026-03-01 17:00:00,2026-03-01,17,USER_A00162,CAMP_META_ACTIVE_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Stories,mobile,Texas,18-24,male,retargeting,spring,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,3.13,0.0
