breakdown_row_id,dataset_type,timestamp_hour,date,hour_of_day,user_id,campaign_id,campaign_name,ad_set_id,ad_set_name,ad_id,ad_name,product_flavor,placement,device,geography,age_band,gender,audience_type,season,impressions,clicks,link_clicks,landing_page_views,sessions,bounce_rate,avg_session_duration,add_to_cart,initiate_checkout,checkout_completion,purchases,conversions,conversion_rate,spend,revenue
BR_H00082,historical,2025-11-15 09:00:00,2025-11-15,9,USER_H00082,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Facebook Reels,mobile,Nevada,35-44,male,prospecting,fall,4,3,3,2,2,1.0,25.7,0,0,0,0,0,0.0,3.77,0.0
BR_H00083,historical,2025-11-15 09:00:00,2025-11-15,9,USER_H00083,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Stories,desktop,California,35-44,male,retargeting,fall,5,3,2,2,2,1.0,113.8,1,1,0,0,0,0.0,2.4,0.0
BR_H00084,historical,2025-11-15 09:00:00,2025-11-15,9,USER_H00084,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Facebook Reels,mobile,Arizona,35-44,female,prospecting,fall,5,1,1,1,1,0.0,8.6,0,0,0,0,0,0.0,0.71,0.0
BR_H00085,historical,2025-11-15 09:00:00,2025-11-15,9,USER_H00085,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Facebook Reels,mobile,Nevada,25-34,female,prospecting,fall,4,1,1,0,0,0.0,0.0,0,0,0,0,0,0.0,1.32,0.0
BR_H00086,historical,2025-11-15 09:00:00,2025-11-15,9,USER_H00086,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Facebook Feed,mobile,Arizona,45-54,female,retargeting,fall,4,1,1,0,0,0.0,0.0,0,0,0,0,0,0.0,4.27,0.0
BR_H00087,historical,2025-11-15 09:00:00,2025-11-15,9,USER_H00087,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Facebook Feed,mobile,Arizona,45-54,female,prospecting,fall,7,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,4.31,0.0
BR_H00088,historical,2025-11-15 09:00:00,2025-11-15,9,USER_H00088,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Feed,mobile,Texas,18-24,female,lookalike,fall,1,1,1,1,1,0.98,123.5,0,0,0,0,0,0.0,1.72,0.0
BR_H00089,historical,2025-11-15 09:00:00,2025-11-15,9,USER_H00089,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Facebook Reels,desktop,California,35-44,female,interest_based,fall,5,3,3,2,2,0.0,91.2,0,0,0,0,0,0.0,1.3,0.0
BR_H00090,historical,2025-11-15 09:00:00,2025-11-15,9,USER_H00090,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Facebook Reels,desktop,Nevada,18-24,male,lookalike,fall,6,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,3.45,0.0
BR_H00091,historical,2025-11-15 10:00:00,2025-11-15,10,USER_H00091,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Stories,mobile,California,35-44,male,lookalike,fall,5,2,2,1,1,0.0,68.4,0,0,0,0,0,0.0,1.99,0.0
BR_H00092,historical,2025-11-15 10:00:00,2025-11-15,10,USER_H00092,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Stories,desktop,Nevada,35-44,male,website_visitors,fall,1,1,1,0,0,0.0,0.0,0,0,0,0,0,0.0,3.24,0.0
BR_H00093,historical,2025-11-15 10:00:00,2025-11-15,10,USER_H00093,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Facebook Feed,desktop,Texas,18-24,female,prospecting,fall,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,3.67,0.0
BR_H00094,historical,2025-11-15 10:00:00,2025-11-15,10,USER_H00094,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Facebook Feed,desktop,Arizona,25-34,female,retargeting,fall,4,1,1,0,0,0.0,0.0,0,0,0,0,0,0.0,0.81,0.0
BR_H00095,historical,2025-11-15 10:00:00,2025-11-15,10,USER_H00095,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Facebook Feed,mobile,Texas,25-34,female,prospecting,fall,6,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,4.51,0.0
BR_H00096,historical,2025-11-15 10:00:00,2025-11-15,10,USER_H00096,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Feed,desktop,Texas,35-44,male,website_visitors,fall,3,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.6,0.0
BR_H00097,historical,2025-11-15 10:00:00,2025-11-15,10,USER_H00097,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Feed,desktop,California,35-44,male,website_visitors,fall,3,3,3,2,2,0.96,87.4,0,0,0,0,0,0.0,2.58,0.0
BR_H00098,historical,2025-11-15 10:00:00,2025-11-15,10,USER_H00098,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Stories,desktop,California,18-24,female,interest_based,fall,4,3,2,2,2,1.0,161.2,0,0,0,0,0,0.0,0.37,0.0
BR_H00099,historical,2025-11-15 10:00:00,2025-11-15,10,USER_H00099,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Facebook Feed,desktop,Arizona,35-44,female,retargeting,fall,5,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,2.98,0.0
BR_H00100,historical,2025-11-15 11:00:00,2025-11-15,11,USER_H00100,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Stories,mobile,Arizona,18-24,female,lookalike,fall,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.48,0.0
BR_H00101,historical,2025-11-15 11:00:00,2025-11-15,11,USER_H00101,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Feed,mobile,Arizona,18-24,female,retargeting,fall,3,3,3,3,3,0.0,78.4,1,1,1,1,1,0.3333,1.65,10.98
BR_H00102,historical,2025-11-15 11:00:00,2025-11-15,11,USER_H00102,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Stories,mobile,Arizona,35-44,female,retargeting,fall,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,3.82,0.0
BR_H00103,historical,2025-11-15 11:00:00,2025-11-15,11,USER_H00103,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Facebook Reels,desktop,California,35-44,male,interest_based,fall,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,5.29,0.0
BR_H00104,historical,2025-11-15 11:00:00,2025-11-15,11,USER_H00104,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Stories,mobile,Nevada,25-34,male,website_visitors,fall,2,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,5.38,0.0
BR_H00105,historical,2025-11-15 11:00:00,2025-11-15,11,USER_H00105,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Facebook Reels,desktop,California,45-54,female,retargeting,fall,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,3.35,0.0
BR_H00106,historical,2025-11-15 11:00:00,2025-11-15,11,USER_H00106,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Facebook Reels,desktop,Texas,45-54,female,interest_based,fall,1,1,1,0,0,0.0,0.0,0,0,0,0,0,0.0,1.28,0.0
BR_H00107,historical,2025-11-15 11:00:00,2025-11-15,11,USER_H00107,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Stories,mobile,Arizona,45-54,male,website_visitors,fall,2,2,1,0,0,0.0,0.0,0,0,0,0,0,0.0,2.37,0.0
BR_H00108,historical,2025-11-15 11:00:00,2025-11-15,11,USER_H00108,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Feed,mobile,Texas,35-44,male,website_visitors,fall,3,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.84,0.0
BR_H00109,historical,2025-11-15 12:00:00,2025-11-15,12,USER_H00109,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Facebook Reels,mobile,Arizona,25-34,male,lookalike,fall,2,2,2,2,2,1.0,7.8,0,0,0,0,0,0.0,1.49,0.0
BR_H00110,historical,2025-11-15 12:00:00,2025-11-15,12,USER_H00110,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Stories,desktop,California,18-24,female,interest_based,fall,5,1,1,1,1,0.0,62.7,0,0,0,0,0,0.0,1.48,0.0
BR_H00111,historical,2025-11-15 12:00:00,2025-11-15,12,USER_H00111,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Feed,mobile,Nevada,25-34,male,lookalike,fall,4,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.6,0.0
BR_H00112,historical,2025-11-15 12:00:00,2025-11-15,12,USER_H00112,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Feed,desktop,Texas,25-34,female,prospecting,fall,9,3,2,2,2,0.95,117.2,0,0,0,0,0,0.0,3.24,0.0
BR_H00113,historical,2025-11-15 12:00:00,2025-11-15,12,USER_H00113,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Stories,desktop,Texas,35-44,female,lookalike,fall,6,2,2,1,1,0.0,135.8,0,0,0,0,0,0.0,1.25,0.0
BR_H00114,historical,2025-11-15 12:00:00,2025-11-15,12,USER_H00114,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Stories,mobile,Arizona,18-24,male,lookalike,fall,8,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.93,0.0
BR_H00115,historical,2025-11-15 12:00:00,2025-11-15,12,USER_H00115,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Stories,mobile,Texas,45-54,female,prospecting,fall,5,1,1,1,1,0.0,152.6,1,1,1,1,1,1.0,0.37,8.29
BR_H00116,historical,2025-11-15 12:00:00,2025-11-15,12,USER_H00116,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Stories,mobile,Arizona,25-34,male,prospecting,fall,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,3.06,0.0
BR_H00117,historical,2025-11-15 12:00:00,2025-11-15,12,USER_H00117,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Feed,mobile,Texas,35-44,female,interest_based,fall,4,2,1,0,0,0.0,0.0,0,0,0,0,0,0.0,0.76,0.0
BR_H00118,historical,2025-11-15 13:00:00,2025-11-15,13,USER_H00118,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Stories,desktop,California,25-34,male,interest_based,fall,2,2,2,2,2,0.0,117.7,0,0,0,0,0,0.0,3.09,0.0
BR_H00119,historical,2025-11-15 13:00:00,2025-11-15,13,USER_H00119,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Facebook Feed,mobile,California,35-44,male,lookalike,fall,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,3.79,0.0
BR_H00120,historical,2025-11-15 13:00:00,2025-11-15,13,USER_H00120,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Stories,mobile,California,25-34,female,lookalike,fall,5,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.46,0.0
BR_H00121,historical,2025-11-15 13:00:00,2025-11-15,13,USER_H00121,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Feed,mobile,Nevada,18-24,male,interest_based,fall,4,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,2.89,0.0
BR_H00122,historical,2025-11-15 13:00:00,2025-11-15,13,USER_H00122,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Facebook Reels,mobile,Texas,25-34,male,retargeting,fall,8,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,2.15,0.0
BR_H00123,historical,2025-11-15 13:00:00,2025-11-15,13,USER_H00123,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Feed,desktop,Arizona,45-54,female,lookalike,fall,8,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.45,0.0
BR_H00124,historical,2025-11-15 13:00:00,2025-11-15,13,USER_H00124,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Stories,mobile,Texas,25-34,female,interest_based,fall,3,2,1,0,0,0.0,0.0,0,0,0,0,0,0.0,0.63,0.0
BR_H00125,historical,2025-11-15 13:00:00,2025-11-15,13,USER_H00125,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Facebook Feed,mobile,Nevada,25-34,male,website_visitors,fall,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,3.73,0.0
BR_H00126,historical,2025-11-15 13:00:00,2025-11-15,13,USER_H00126,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Facebook Feed,desktop,Arizona,45-54,male,website_visitors,fall,4,1,1,0,0,0.0,0.0,0,0,0,0,0,0.0,3.39,0.0
BR_H00127,historical,2025-11-15 14:00:00,2025-11-15,14,USER_H00127,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Facebook Feed,mobile,Nevada,45-54,male,retargeting,fall,3,2,1,1,1,0.0,35.2,0,0,0,0,0,0.0,3.86,0.0
BR_H00128,historical,2025-11-15 14:00:00,2025-11-15,14,USER_H00128,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Facebook Reels,mobile,Texas,45-54,male,lookalike,fall,2,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,2.64,0.0
BR_H00129,historical,2025-11-15 14:00:00,2025-11-15,14,USER_H00129,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Facebook Reels,desktop,Texas,18-24,female,prospecting,fall,4,1,1,1,1,0.0,175.5,0,0,0,0,0,0.0,1.28,0.0
BR_H00130,historical,2025-11-15 14:00:00,2025-11-15,14,USER_H00130,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Facebook Feed,desktop,Arizona,45-54,male,prospecting,fall,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,4.44,0.0
BR_H00131,historical,2025-11-15 14:00:00,2025-11-15,14,USER_H00131,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Feed,desktop,California,25-34,female,prospecting,fall,6,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.18,0.0
BR_H00132,historical,2025-11-15 14:00:00,2025-11-15,14,USER_H00132,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Feed,mobile,California,25-34,male,lookalike,fall,2,1,1,1,1,0.0,137.9,0,0,0,0,0,0.0,4.51,0.0
BR_H00133,historical,2025-11-15 14:00:00,2025-11-15,14,USER_H00133,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Feed,mobile,Arizona,35-44,female,retargeting,fall,3,3,3,3,3,0.98,166.0,0,0,0,0,0,0.0,1.3,0.0
BR_H00134,historical,2025-11-15 14:00:00,2025-11-15,14,USER_H00134,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Stories,desktop,Texas,18-24,male,website_visitors,fall,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.5,0.0
BR_H00135,historical,2025-11-15 14:00:00,2025-11-15,14,USER_H00135,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Stories,desktop,Texas,35-44,male,lookalike,fall,3,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.62,0.0
BR_H00136,historical,2025-11-15 15:00:00,2025-11-15,15,USER_H00136,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Stories,mobile,Texas,35-44,female,interest_based,fall,4,1,1,1,1,1.0,170.4,0,0,0,0,0,0.0,3.72,0.0
BR_H00137,historical,2025-11-15 15:00:00,2025-11-15,15,USER_H00137,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Feed,mobile,Arizona,25-34,male,lookalike,fall,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.58,0.0
BR_H00138,historical,2025-11-15 15:00:00,2025-11-15,15,USER_H00138,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Feed,desktop,California,25-34,male,lookalike,fall,1,1,1,1,1,0.0,35.8,0,0,0,0,0,0.0,4.01,0.0
BR_H00139,historical,2025-11-15 15:00:00,2025-11-15,15,USER_H00139,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Stories,desktop,Arizona,45-54,female,retargeting,fall,4,2,1,0,0,0.0,0.0,0,0,0,0,0,0.0,0.68,0.0
BR_H00140,historical,2025-11-15 15:00:00,2025-11-15,15,USER_H00140,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Facebook Feed,mobile,California,18-24,male,lookalike,fall,7,1,1,1,1,0.0,43.9,0,0,0,0,0,0.0,0.48,0.0
BR_H00141,historical,2025-11-15 15:00:00,2025-11-15,15,USER_H00141,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Facebook Feed,mobile,Nevada,45-54,male,interest_based,fall,2,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.26,0.0
BR_H00142,historical,2025-11-15 15:00:00,2025-11-15,15,USER_H00142,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Facebook Feed,mobile,Texas,18-24,female,retargeting,fall,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.32,0.0
BR_H00143,historical,2025-11-15 15:00:00,2025-11-15,15,USER_H00143,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Facebook Reels,desktop,Texas,18-24,female,retargeting,fall,2,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.33,0.0
BR_H00144,historical,2025-11-15 15:00:00,2025-11-15,15,USER_H00144,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Facebook Reels,desktop,Arizona,25-34,male,prospecting,fall,5,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,2.46,0.0
BR_H00145,historical,2025-11-15 16:00:00,2025-11-15,16,USER_H00145,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Facebook Reels,desktop,Arizona,35-44,male,website_visitors,fall,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.87,0.0
BR_H00146,historical,2025-11-15 16:00:00,2025-11-15,16,USER_H00146,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Stories,mobile,California,35-44,male,website_visitors,fall,6,2,2,2,2,1.0,135.2,0,0,0,0,0,0.0,3.61,0.0
BR_H00147,historical,2025-11-15 16:00:00,2025-11-15,16,USER_H00147,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Stories,mobile,California,18-24,male,lookalike,fall,6,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.82,0.0
BR_H00148,historical,2025-11-15 16:00:00,2025-11-15,16,USER_H00148,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Stories,mobile,Arizona,45-54,male,lookalike,fall,6,1,1,1,1,0.0,11.6,0,0,0,0,0,0.0,1.04,0.0
BR_H00149,historical,2025-11-15 16:00:00,2025-11-15,16,USER_H00149,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Facebook Reels,desktop,California,18-24,female,retargeting,fall,8,2,1,1,1,1.0,69.0,0,0,0,0,0,0.0,3.08,0.0
BR_H00150,historical,2025-11-15 16:00:00,2025-11-15,16,USER_H00150,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Facebook Reels,mobile,California,18-24,male,interest_based,fall,4,3,3,3,3,0.0,137.2,0,0,0,0,0,0.0,1.23,0.0
BR_H00151,historical,2025-11-15 16:00:00,2025-11-15,16,USER_H00151,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Feed,mobile,Arizona,35-44,male,website_visitors,fall,4,2,2,2,2,1.0,93.5,0,0,0,0,0,0.0,1.36,0.0
BR_H00152,historical,2025-11-15 16:00:00,2025-11-15,16,USER_H00152,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Feed,mobile,Nevada,25-34,female,prospecting,fall,5,3,3,3,3,0.0,27.5,0,0,0,0,0,0.0,2.83,0.0
BR_H00153,historical,2025-11-15 16:00:00,2025-11-15,16,USER_H00153,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Facebook Feed,mobile,California,45-54,male,website_visitors,fall,5,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,2.23,0.0
BR_H00154,historical,2025-11-15 17:00:00,2025-11-15,17,USER_H00154,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Stories,desktop,Texas,45-54,female,website_visitors,fall,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,3.8,0.0
BR_H00155,historical,2025-11-15 17:00:00,2025-11-15,17,USER_H00155,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Feed,desktop,Texas,45-54,male,lookalike,fall,2,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.88,0.0
BR_H00156,historical,2025-11-15 17:00:00,2025-11-15,17,USER_H00156,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Facebook Feed,desktop,California,25-34,female,interest_based,fall,3,1,1,1,1,1.0,165.4,0,0,0,0,0,0.0,0.78,0.0
BR_H00157,historical,2025-11-15 17:00:00,2025-11-15,17,USER_H00157,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Feed,desktop,California,18-24,male,retargeting,fall,6,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.78,0.0
BR_H00158,historical,2025-11-15 17:00:00,2025-11-15,17,USER_H00158,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Facebook Feed,desktop,Arizona,18-24,female,lookalike,fall,3,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.68,0.0
BR_H00159,historical,2025-11-15 17:00:00,2025-11-15,17,USER_H00159,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Facebook Reels,mobile,Texas,18-24,male,website_visitors,fall,7,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.69,0.0
BR_H00160,historical,2025-11-15 17:00:00,2025-11-15,17,USER_H00160,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Facebook Feed,desktop,Arizona,25-34,male,retargeting,fall,5,2,2,1,1,0.0,23.2,0,0,0,0,0,0.0,2.4,0.0
BR_H00161,historical,2025-11-15 17:00:00,2025-11-15,17,USER_H00161,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Facebook Reels,mobile,Nevada,45-54,male,website_visitors,fall,5,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,2.04,0.0
BR_H00162,historical,2025-11-15 17:00:00,2025-11-15,17,USER_H00162,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Facebook Reels,mobile,Texas,18-24,male,website_visitors,fall,5,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.92,0.0
BR_H00163,historical,2025-11-15 18:00:00,2025-11-15,18,USER_H00163,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Stories,desktop,Texas,18-24,female,website_visitors,fall,5,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.76,0.0
BR_H00164,historical,2025-11-15 18:00:00,2025-11-15,18,USER_H00164,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Facebook Feed,mobile,Nevada,45-54,female,prospecting,fall,5,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.68,0.0
